"","x"
"1001",4.41777822211714e-05
"1002",4.42064761417459e-05
"1003",4.48316367080008e-05
"1004",4.57667128547059e-05
"1005",4.69733953403031e-05
"1006",4.71859453975851e-05
"1007",4.7395012462908e-05
"1008",4.77773426922691e-05
"1009",4.7811704523022e-05
"1010",4.82065806927915e-05
"1011",4.83306085147832e-05
"1012",4.84641496684718e-05
"1013",4.87258771043524e-05
"1014",4.88787340429516e-05
"1015",4.90070065836387e-05
"1016",4.90436703067039e-05
"1017",4.91166543292401e-05
"1018",4.92605872513584e-05
"1019",4.98914939289067e-05
"1020",4.99085068326094e-05
"1021",5.03974019731891e-05
"1022",5.09586322271693e-05
"1023",5.11310925731737e-05
"1024",5.15860321888022e-05
"1025",5.18563870422193e-05
"1026",5.22697864372475e-05
"1027",5.2298014462875e-05
"1028",5.23353409243693e-05
"1029",5.23807947215815e-05
"1030",5.26140919442548e-05
"1031",5.2754862888152e-05
"1032",5.30168580665209e-05
"1033",5.34561584431267e-05
"1034",5.35883096402198e-05
"1035",5.39295505111036e-05
"1036",5.43103927789068e-05
"1037",5.44147330776135e-05
"1038",5.47145802872603e-05
"1039",5.49797428513857e-05
"1040",5.50707304689615e-05
"1041",5.51272120774507e-05
"1042",5.51572623790322e-05
"1043",5.57783298720137e-05
"1044",5.59648711116898e-05
"1045",5.6116227626872e-05
"1046",5.61435781168632e-05
"1047",5.64635348129204e-05
"1048",5.64887825782132e-05
"1049",5.65228205656671e-05
"1050",5.6538082539831e-05
"1051",5.75693899479413e-05
"1052",5.75899814956899e-05
"1053",5.83168886678484e-05
"1054",5.83975181264481e-05
"1055",5.86365544186566e-05
"1056",5.89668982113102e-05
"1057",5.90265461303115e-05
"1058",5.90623034976212e-05
"1059",5.9140976011604e-05
"1060",5.94868343890791e-05
"1061",6.01563722262095e-05
"1062",6.01732318034229e-05
"1063",6.03471112289735e-05
"1064",6.03471914615589e-05
"1065",6.03683453217294e-05
"1066",6.07242724474135e-05
"1067",6.1197372125107e-05
"1068",6.12950119220778e-05
"1069",6.1304075298766e-05
"1070",6.15988448995229e-05
"1071",6.17116609023774e-05
"1072",6.22376215463948e-05
"1073",6.24606080290038e-05
"1074",6.26898201686212e-05
"1075",6.3009142768301e-05
"1076",6.30292071732872e-05
"1077",6.31136136405962e-05
"1078",6.34580611433096e-05
"1079",6.34795105215275e-05
"1080",6.34981595225948e-05
"1081",6.35849314940417e-05
"1082",6.36523554847751e-05
"1083",6.41082047904862e-05
"1084",6.42582316495542e-05
"1085",6.4389729672902e-05
"1086",6.44980260476929e-05
"1087",6.45025476402102e-05
"1088",6.59291407179813e-05
"1089",6.73127974391371e-05
"1090",6.74783976026273e-05
"1091",6.77889886986324e-05
"1092",6.8259251397513e-05
"1093",6.83279716659255e-05
"1094",6.83409601345886e-05
"1095",6.84098050544869e-05
"1096",6.85808692744468e-05
"1097",6.87822411130054e-05
"1098",6.90964825058628e-05
"1099",6.94464821102181e-05
"1100",6.94561831647378e-05
"1101",6.95343063723002e-05
"1102",6.96272734444386e-05
"1103",6.96903802321537e-05
"1104",6.98242088249383e-05
"1105",7.0418957545876e-05
"1106",7.08760866429618e-05
"1107",7.1278332264155e-05
"1108",7.15869795699591e-05
"1109",7.23430807943666e-05
"1110",7.25728146960629e-05
"1111",7.26867673833701e-05
"1112",7.30773406727853e-05
"1113",7.31409849947915e-05
"1114",7.32728526930996e-05
"1115",7.37109862862709e-05
"1116",7.43037379545693e-05
"1117",7.52426197297962e-05
"1118",7.56372324971593e-05
"1119",7.60775864389974e-05
"1120",7.6653203931129e-05
"1121",7.74394881800533e-05
"1122",7.78626078608462e-05
"1123",7.83755182985397e-05
"1124",7.8558734663034e-05
"1125",7.89774830669445e-05
"1126",7.92397017188421e-05
"1127",7.926161047683e-05
"1128",7.96040666951746e-05
"1129",8.00959291117892e-05
"1130",8.04043388323881e-05
"1131",8.0499264685167e-05
"1132",8.08834757975536e-05
"1133",8.09857719105832e-05
"1134",8.12556003681682e-05
"1135",8.13355462766376e-05
"1136",8.1736207730289e-05
"1137",8.18990915945744e-05
"1138",8.2136572614755e-05
"1139",8.24777367272675e-05
"1140",8.25101357293801e-05
"1141",8.26008917635845e-05
"1142",8.27793628909423e-05
"1143",8.28232055810209e-05
"1144",8.29667783572495e-05
"1145",8.30519317916461e-05
"1146",8.35375431664442e-05
"1147",8.36972337975807e-05
"1148",8.37038783465235e-05
"1149",8.38512567170609e-05
"1150",8.48547017688831e-05
"1151",8.52768321815911e-05
"1152",8.57489108139041e-05
"1153",8.57780723177135e-05
"1154",8.59256409358506e-05
"1155",8.67936424926981e-05
"1156",8.68983015289901e-05
"1157",8.74272786011268e-05
"1158",8.83914764060449e-05
"1159",8.89531901898811e-05
"1160",8.91507656519364e-05
"1161",8.93332957432336e-05
"1162",8.94260188276132e-05
"1163",8.96350891394609e-05
"1164",8.9697820042521e-05
"1165",9.0052540897857e-05
"1166",9.03097390613873e-05
"1167",9.07138969242261e-05
"1168",9.09251139513604e-05
"1169",9.14591177531678e-05
"1170",9.18977600271932e-05
"1171",9.21087656880898e-05
"1172",9.37692111948927e-05
"1173",9.40385466409791e-05
"1174",9.40446474746229e-05
"1175",9.43086902185259e-05
"1176",9.43143247822674e-05
"1177",9.45471333153262e-05
"1178",9.46231629507985e-05
"1179",9.48378571406816e-05
"1180",9.48823912794516e-05
"1181",9.53000737138873e-05
"1182",9.54701659545873e-05
"1183",9.5589253945921e-05
"1184",9.59729857396422e-05
"1185",9.6318229254477e-05
"1186",9.65102391746935e-05
"1187",9.69675027215366e-05
"1188",9.71223940847017e-05
"1189",9.77515784165933e-05
"1190",9.79203920233784e-05
"1191",9.81316641755367e-05
"1192",9.88498894602173e-05
"1193",9.90684703932139e-05
"1194",0.000100143076284202
"1195",0.000100665238481604
"1196",0.000101244590867062
"1197",0.000102576402735552
"1198",0.000102789708199597
"1199",0.000104110297401627
"1200",0.000104319778393217
"1201",0.000104383382008623
"1202",0.000104436903649769
"1203",0.000104916390210137
"1204",0.000105198894900514
"1205",0.00010547653344016
"1206",0.000105492959290717
"1207",0.000105580748822182
"1208",0.000105844433190377
"1209",0.000106576692112456
"1210",0.000106595955956432
"1211",0.000106872249237884
"1212",0.000107171482101907
"1213",0.000107355763109963
"1214",0.000107360768869009
"1215",0.0001075385555355
"1216",0.000107551194347728
"1217",0.000107709875357365
"1218",0.000108899468510911
"1219",0.000109019932246282
"1220",0.000109116098480874
"1221",0.000109528110641856
"1222",0.000109802442461884
"1223",0.000110240112587132
"1224",0.000111415113330823
"1225",0.000111421294878203
"1226",0.000111422025359105
"1227",0.000111857173824875
"1228",0.000111988152240147
"1229",0.000112103391463539
"1230",0.000112116629895277
"1231",0.000112174340074004
"1232",0.000112613981907305
"1233",0.000112694742601476
"1234",0.000113204096976069
"1235",0.000114103112415684
"1236",0.000115036753367547
"1237",0.000115101243975896
"1238",0.00011569741779891
"1239",0.000115709110235692
"1240",0.000115730218213386
"1241",0.000116974098699528
"1242",0.00011724219005679
"1243",0.000118024502228504
"1244",0.00011827152404604
"1245",0.000118392901568684
"1246",0.000118550279849004
"1247",0.00011865971812689
"1248",0.000118922879180399
"1249",0.000119108370966597
"1250",0.000119243477610744
"1251",0.000119718292661542
"1252",0.000119888247426776
"1253",0.000120280303992706
"1254",0.000120667387938183
"1255",0.000120723804111785
"1256",0.000121512707312328
"1257",0.000122611670857368
"1258",0.000122653900037794
"1259",0.000122758063628749
"1260",0.000123772199656843
"1261",0.000124111973460496
"1262",0.000124189063183034
"1263",0.000124343094668106
"1264",0.000124997264895281
"1265",0.000125648144253487
"1266",0.000125913032044773
"1267",0.000127043185499391
"1268",0.00012719879469706
"1269",0.000127542972040838
"1270",0.000127639025362191
"1271",0.000127740177564538
"1272",0.000127883221324081
"1273",0.000128495946538762
"1274",0.000130255250474974
"1275",0.000130332692292824
"1276",0.000131043735931982
"1277",0.000131240245147718
"1278",0.000131407567062135
"1279",0.00013151980316254
"1280",0.000131813947889014
"1281",0.000132029696279104
"1282",0.00013213940731086
"1283",0.000132494879426517
"1284",0.000133219424861799
"1285",0.000133294465537893
"1286",0.000133723224203119
"1287",0.000133750346849368
"1288",0.000134660026607316
"1289",0.00013641080148035
"1290",0.000136506969856226
"1291",0.000136686330483146
"1292",0.000136738575244384
"1293",0.000136770787555979
"1294",0.000136886288274142
"1295",0.000137525463866001
"1296",0.000138796141270604
"1297",0.000139273851929165
"1298",0.000139514279071341
"1299",0.00013977162082385
"1300",0.000139824019990019
"1301",0.000140587913473613
"1302",0.00014062658940217
"1303",0.000141163334741772
"1304",0.000141176298390785
"1305",0.000142016913681967
"1306",0.000142159197653874
"1307",0.000142383646882184
"1308",0.000142820146265881
"1309",0.000142920656443875
"1310",0.000143401297581004
"1311",0.000144899975705003
"1312",0.000145366510432061
"1313",0.000145990531554916
"1314",0.000146216081381691
"1315",0.000146248072426774
"1316",0.000146942518005793
"1317",0.000147502256523031
"1318",0.000147692924238176
"1319",0.000148437264303639
"1320",0.000149764766714817
"1321",0.000149996441559906
"1322",0.00015003565068627
"1323",0.000150050348755713
"1324",0.000151297195407308
"1325",0.000152313408879878
"1326",0.000152460757303297
"1327",0.000153630448375305
"1328",0.000153844388260661
"1329",0.000153958512624015
"1330",0.000154526422972112
"1331",0.00015470543882207
"1332",0.000154939206078553
"1333",0.0001550491018198
"1334",0.000155426661055123
"1335",0.000155434715471788
"1336",0.000155558960022531
"1337",0.000155686721422717
"1338",0.000156086717050672
"1339",0.000156582101398508
"1340",0.000156629285983604
"1341",0.000156853192796998
"1342",0.000156890474426555
"1343",0.000156923381562136
"1344",0.000157470405167891
"1345",0.000157548401809088
"1346",0.000158160434610462
"1347",0.000160536449012557
"1348",0.000160542189185022
"1349",0.000161038274132846
"1350",0.000161767038844261
"1351",0.000162109571083263
"1352",0.000162124515406265
"1353",0.00016360623263779
"1354",0.000163904121371803
"1355",0.000164365933907755
"1356",0.000165440397897657
"1357",0.000165760553080768
"1358",0.000165870434021535
"1359",0.000165932311404637
"1360",0.000166727481861905
"1361",0.000166791201151059
"1362",0.000167030091046127
"1363",0.000167399405736871
"1364",0.000167593980621586
"1365",0.000168294451117541
"1366",0.000168385654132904
"1367",0.000168728287005595
"1368",0.000169561507726705
"1369",0.000170226248256613
"1370",0.000170316356551337
"1371",0.0001703809698801
"1372",0.000170496327864809
"1373",0.000170563301797031
"1374",0.000173976241881326
"1375",0.000174144889320752
"1376",0.000174201522970845
"1377",0.000174237702818919
"1378",0.000174384011458477
"1379",0.000174907888761095
"1380",0.000176358721651839
"1381",0.000176729405467413
"1382",0.000177042212108301
"1383",0.000177076463787829
"1384",0.000177455279662205
"1385",0.000178034629829585
"1386",0.000179157463485265
"1387",0.000179521314688002
"1388",0.00017963198073613
"1389",0.000179693272371847
"1390",0.000180071792560728
"1391",0.000180635202464006
"1392",0.000181713717936839
"1393",0.000181757450140334
"1394",0.00018256098486186
"1395",0.000182768833608798
"1396",0.000183196282440303
"1397",0.000183441528397792
"1398",0.000183840289578796
"1399",0.000184288659947795
"1400",0.000184787539669811
"1401",0.000185277189213961
"1402",0.000185466076699733
"1403",0.000185936849566574
"1404",0.000186191526055884
"1405",0.000186227430320288
"1406",0.00018674847075047
"1407",0.000187161050086275
"1408",0.00018818399003961
"1409",0.000188836751030526
"1410",0.000189409139130181
"1411",0.000189797793541657
"1412",0.000190186003812906
"1413",0.000190311624019645
"1414",0.000190390687003318
"1415",0.000191530928055215
"1416",0.000191543553428166
"1417",0.000191602513090193
"1418",0.000192079926491233
"1419",0.000192351640381529
"1420",0.000192565094150641
"1421",0.000193580902565547
"1422",0.000194530114053677
"1423",0.000195164640093711
"1424",0.000195181698471715
"1425",0.00019639401005217
"1426",0.000196823693563311
"1427",0.000198084586475059
"1428",0.000198388774747671
"1429",0.000198460353265307
"1430",0.000198719503434532
"1431",0.000198855239412475
"1432",0.000199456110266737
"1433",0.000199543712882622
"1434",0.000199660075717577
"1435",0.000199960769101315
"1436",0.000200880918771201
"1437",0.000202269620449151
"1438",0.000202746497129719
"1439",0.000203508849393644
"1440",0.000203645802005026
"1441",0.000205262611010781
"1442",0.000206810122067767
"1443",0.00020746349125287
"1444",0.000208656337504088
"1445",0.00020967250758823
"1446",0.000209767100159438
"1447",0.000210281815971496
"1448",0.000210516063170849
"1449",0.00021091028227125
"1450",0.000211003839713143
"1451",0.000211508313246354
"1452",0.00021201083949652
"1453",0.000212215649463822
"1454",0.000212719056477606
"1455",0.000213063572845498
"1456",0.000214861854549799
"1457",0.000214964918298418
"1458",0.000215671758846159
"1459",0.000217511985215608
"1460",0.00021780809612671
"1461",0.000218014464114498
"1462",0.000219238316506563
"1463",0.000220934357919997
"1464",0.000221147749871755
"1465",0.000221255799927661
"1466",0.000221553583681948
"1467",0.000221822860838638
"1468",0.000221900824603305
"1469",0.000222753825518919
"1470",0.000223914555750557
"1471",0.000224155715555417
"1472",0.00022416910210892
"1473",0.000224775318955483
"1474",0.000225875680912159
"1475",0.000226126082326741
"1476",0.000226334651842172
"1477",0.000227195085159872
"1478",0.000227228036847984
"1479",0.00022768256692036
"1480",0.000228825139181971
"1481",0.000229668903909493
"1482",0.000229978492227033
"1483",0.000230615561382399
"1484",0.000230649465059288
"1485",0.000230931307128301
"1486",0.00023157875462765
"1487",0.00023256786613679
"1488",0.000232972894644904
"1489",0.000233753361698153
"1490",0.000234477504824822
"1491",0.000234611033182154
"1492",0.000236976259431405
"1493",0.000238298310550882
"1494",0.000238801000569841
"1495",0.000238822585473222
"1496",0.000238936217286201
"1497",0.000239028324003412
"1498",0.000239493332417797
"1499",0.000240973646822767
"1500",0.000241077662458963
"1501",0.000242533911876355
"1502",0.000243437380475871
"1503",0.000243458430366882
"1504",0.000243859206065479
"1505",0.000244294593753441
"1506",0.000245091150930856
"1507",0.000245822710613505
"1508",0.00024599716129329
"1509",0.000246640485146243
"1510",0.000246994259769996
"1511",0.000247321610109167
"1512",0.000247734132677251
"1513",0.000247772110729994
"1514",0.000248242785933518
"1515",0.000248493715387988
"1516",0.000248544305937951
"1517",0.000250504739424807
"1518",0.000250925546722931
"1519",0.000251301558225815
"1520",0.000251356273733683
"1521",0.000251777838937604
"1522",0.000251984864886539
"1523",0.000252490545990468
"1524",0.000253678719989842
"1525",0.000254467643751162
"1526",0.000254953607936494
"1527",0.000255355864036236
"1528",0.000255356473819939
"1529",0.000257349703079454
"1530",0.000258961693559307
"1531",0.000259815376934925
"1532",0.000261631721523153
"1533",0.000262200782988013
"1534",0.000263068898103143
"1535",0.000263349893610586
"1536",0.000263399471451703
"1537",0.000266805316115673
"1538",0.000267037563246128
"1539",0.000267547004795154
"1540",0.000267583483546182
"1541",0.000268882882596692
"1542",0.000272102616753172
"1543",0.000272403539192589
"1544",0.000272698008216536
"1545",0.000273957131991041
"1546",0.00027519386751351
"1547",0.000275928911392367
"1548",0.00027644060051765
"1549",0.000276614761016573
"1550",0.00027973349934169
"1551",0.000282537300956602
"1552",0.000286689593675366
"1553",0.000287263069903289
"1554",0.000288535723926478
"1555",0.000290021956268818
"1556",0.000291327426183327
"1557",0.000293789676732896
"1558",0.000293956842331871
"1559",0.000294278028653177
"1560",0.000294347211261357
"1561",0.000294365078755084
"1562",0.000294765076718761
"1563",0.000296330264915262
"1564",0.000297709803661776
"1565",0.000297960433633685
"1566",0.000300009680910637
"1567",0.000302058539628541
"1568",0.00030342022274233
"1569",0.000303429089612151
"1570",0.000307255637725724
"1571",0.000307649298672006
"1572",0.000307952999958992
"1573",0.000308887510794957
"1574",0.00031111394230284
"1575",0.000311121778379885
"1576",0.000312255520364529
"1577",0.000314205978777435
"1578",0.000315356376439914
"1579",0.000315855518696982
"1580",0.000317061947931677
"1581",0.000317364582961802
"1582",0.00031739505056092
"1583",0.000320481727785991
"1584",0.000321653798224659
"1585",0.00032308331326442
"1586",0.000323752123158297
"1587",0.000324201621490172
"1588",0.000324394473890776
"1589",0.000327934428429493
"1590",0.000329858510947572
"1591",0.000333945516516055
"1592",0.000334468728815511
"1593",0.000335401509257603
"1594",0.000338769997737176
"1595",0.000339444689948227
"1596",0.000339750081508813
"1597",0.000340748241386401
"1598",0.000340767166561354
"1599",0.000341079708200542
"1600",0.000341249783045469
"1601",0.000343091969552486
"1602",0.000343168541064852
"1603",0.000344651832508065
"1604",0.000345135456101751
"1605",0.000345466993762745
"1606",0.000346054676156702
"1607",0.000346225329526441
"1608",0.000346529862992536
"1609",0.000347137685158567
"1610",0.00034726101603583
"1611",0.00034754237768949
"1612",0.000347716945265173
"1613",0.000350850230530962
"1614",0.000351348403253463
"1615",0.000355006465800714
"1616",0.00035820829423671
"1617",0.000358336139323252
"1618",0.000358780658297247
"1619",0.000359851503192666
"1620",0.000364443239975608
"1621",0.000364887200599266
"1622",0.000365451501737174
"1623",0.000368957116938546
"1624",0.000370512997201352
"1625",0.000375948722990673
"1626",0.000376037899987914
"1627",0.000379714109766852
"1628",0.000380215545745721
"1629",0.000381583060813427
"1630",0.000381912127762021
"1631",0.000382191081815938
"1632",0.000382847813346824
"1633",0.000386952844143085
"1634",0.000388832378658364
"1635",0.000393726784779455
"1636",0.000394055186819932
"1637",0.000394263019508728
"1638",0.000396233180522585
"1639",0.000400826740332231
"1640",0.000403449735229534
"1641",0.000407084185660924
"1642",0.000416215139313679
"1643",0.000416383157627449
"1644",0.000419573655507212
"1645",0.000420796023761662
"1646",0.000424569713429885
"1647",0.0004262458476383
"1648",0.000429002505702444
"1649",0.000445521358707934
"1650",0.00045969386649461
"1651",0.000460671015317042
"1652",0.000462564481214544
"1653",0.000468308899099696
"1654",0.000477737979604987
"1655",0.000483796291939024
"1656",0.000588786099716394
"1657",0.000589026004173224
"1658",0.000594968001488736
"1659",0.000596505455351055
"1660",0.000597382944688643
"1661",0.000598955148201106
"1662",0.000599713091507765
"1663",0.000602201000753027
"1664",0.000603283267877617
"1665",0.000608314252026488
"1666",0.000615775215652428
"1667",0.000752868252787614
"1668",0.000805933355680887
"1669",0.000813265463711355
"1670",0.000869229663052492
"1671",0.000872880813988138
"1672",0.00104470165192816
"1673",0.00104566345931906
"1674",0.00105248210747188
"1675",0.00106599743003976
"1676",0.00118534157633251
"1677",0.00125953123082109
"1678",0.00134611749659304
"1679",0.0014473979855202
"1680",0.00147930428342995
"1681",0.00165818292656161
"1682",0.00176193362860594
"1683",0.00192325385934182
"1684",0.00248243122440572
"1685",0.00255400810162224
"1686",0.00263396508958349
"1687",0.00266551429758439
"1688",0.00268780009466834
"1689",0.00271745122098915
"1690",0.00272329363227063
"1691",0.00273057112542236
"1692",0.00275090753553207
"1693",0.00275250453425828
"1694",0.00275362115912499
"1695",0.00277088512362381
"1696",0.00278550251979759
"1697",0.00282059029031247
"1698",0.00282330036061041
"1699",0.00285933498455121
"1700",0.00288767675151127
"1701",0.00293864825661139
"1702",0.00295563641131877
"1703",0.00295667719963422
"1704",0.00301028700753918
"1705",0.00301360647444868
"1706",0.00301652305982598
"1707",0.00301860404649784
"1708",0.00301878203999817
"1709",0.00302025219767585
"1710",0.00302032284332225
"1711",0.00302205845674032
"1712",0.00302407203755563
"1713",0.00302542952346858
"1714",0.00302646734620879
"1715",0.00302914316889943
"1716",0.00303196532496419
"1717",0.00303531079225453
"1718",0.00303625092415124
"1719",0.00304678734193017
"1720",0.00306109587685688
"1721",0.00306682030096986
"1722",0.00306686366518233
"1723",0.00306761904194484
"1724",0.00307036042953174
"1725",0.00307430929055073
"1726",0.00307515054844131
"1727",0.0030762791751606
"1728",0.00308631900430588
"1729",0.00309049530592862
"1730",0.00309603515914466
"1731",0.00312467514268008
"1732",0.00312939698295099
"1733",0.00315425752762078
